City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
356,hofn,IS,64.2539,-15.2082,44.62,93,100,10.36,mist
357,lensk,RU,60.7253,114.9278,-15.32,100,92,3.69,overcast clouds
358,saint anthony,US,45.0205,-93.218,10.98,54,40,18.41,scattered clouds
359,nipawin,CA,53.3668,-104.0009,-3.96,59,0,12.66,clear sky
360,lokachi,UA,50.737,24.6494,30.74,51,16,6.67,few clouds
361,broome,US,42.2506,-75.833,49.19,60,100,7.0,overcast clouds
362,tiznit,MA,29.5833,-9.5,59.7,62,46,7.4,scattered clouds
363,brus,RS,43.3836,21.0336,23.05,72,90,4.88,overcast clouds
364,mandalgovi,MN,45.7625,106.2708,31.01,45,86,17.4,overcast clouds
365,namatanai,PG,-3.6667,152.4333,79.86,78,100,6.4,overcast clouds
366,khapa,IN,21.4333,78.9667,78.75,26,39,6.2,scattered clouds
367,hasaki,JP,35.7333,140.8333,46.8,68,76,13.29,broken clouds
368,ucluelet,CA,48.9329,-125.5528,43.09,83,100,1.01,overcast clouds
369,riyadh,SA,24.6877,46.7219,82.54,22,88,18.95,overcast clouds
370,kisangani,CD,0.5167,25.2,74.62,88,96,5.75,light rain
371,aquiraz,BR,-3.9014,-38.3911,82.06,75,99,11.07,moderate rain
372,kabo,CF,7.6994,18.629,89.74,32,76,3.89,broken clouds
373,pedasi,PA,7.5333,-80.0333,82.98,65,0,11.7,clear sky
374,kununurra,AU,-15.7667,128.7333,82.38,83,40,5.75,scattered clouds
375,wilmington,US,34.2257,-77.9447,58.95,74,40,4.61,scattered clouds
376,artyom,AZ,40.4723,50.333,41.14,86,100,16.55,overcast clouds
377,comodoro rivadavia,AR,-45.8667,-67.5,75.06,38,0,5.75,clear sky
378,payo,ID,-3.7508,103.6372,73.69,98,100,1.59,overcast clouds
379,iralaya,HN,15.0,-83.2333,83.59,58,1,9.37,clear sky
380,peleduy,RU,59.6289,112.7406,-14.71,100,99,2.17,overcast clouds
381,soyo,AO,-6.1349,12.3689,81.7,82,100,7.09,overcast clouds
382,chateauroux,FR,46.8167,1.7,48.2,87,0,9.22,light rain
383,peruibe,BR,-24.32,-46.9983,83.75,64,100,4.29,overcast clouds
384,beloha,MG,-25.1667,45.05,75.42,83,30,19.01,scattered clouds
385,slobozia,MD,46.7281,29.7078,24.26,74,100,12.5,overcast clouds
386,malinyi,TZ,-8.9333,36.1333,75.99,91,89,1.81,overcast clouds
387,camacupa,AO,-12.0167,17.4833,65.1,93,99,4.99,moderate rain
388,chake chake,TZ,-5.2459,39.7666,79.45,74,38,11.79,scattered clouds
389,uray,RU,60.1247,64.7758,-8.28,99,67,5.97,broken clouds
390,hauterive,FR,46.0901,3.4459,54.36,64,100,14.23,overcast clouds
391,pangnirtung,CA,66.1451,-65.7125,-14.8,70,20,2.3,few clouds
392,nuuk,GL,64.1835,-51.7216,11.01,72,100,9.22,overcast clouds
393,mataram,ID,-8.5833,116.1167,77.81,85,94,5.55,overcast clouds
394,olafsvik,IS,64.8945,-23.7142,40.98,80,63,27.18,broken clouds
395,codrington,AU,-38.2667,141.9667,49.01,85,44,6.2,scattered clouds
396,luderitz,NA,-26.6481,15.1594,71.42,72,5,1.9,clear sky
397,ust-maya,RU,60.4167,134.5333,-15.47,100,94,1.57,overcast clouds
398,tromso,NO,69.6496,18.957,37.42,87,75,14.97,light intensity shower rain
399,mansa,IN,29.9833,75.3833,64.96,27,0,3.6,clear sky
400,elmadag,TR,39.9208,33.2308,23.34,53,99,9.84,overcast clouds
401,chapais,CA,49.7834,-74.8492,15.58,63,85,7.16,overcast clouds
402,ayan,RU,56.45,138.1667,12.02,79,100,6.31,overcast clouds
403,goma,CD,-1.6792,29.2228,67.05,72,83,3.33,broken clouds
404,westport,US,41.1415,-73.3579,55.62,50,0,3.44,clear sky
405,hobyo,SO,5.3505,48.5268,78.93,65,99,14.29,overcast clouds
406,ziro,IN,27.6333,93.8333,48.9,61,3,2.06,clear sky
407,karanja,IN,20.4833,77.4833,81.3,30,10,5.26,clear sky
408,rock hill,US,34.9249,-81.0251,60.98,76,75,3.44,broken clouds
409,flin flon,CA,54.7682,-101.865,-4.16,50,40,14.97,scattered clouds
410,chalus,IR,36.655,51.4204,53.06,87,100,4.61,mist
411,opuwo,NA,-18.0607,13.84,76.77,60,98,7.47,light rain
412,worland,US,44.0169,-107.9554,19.6,62,25,5.64,scattered clouds
413,meadow lake,US,34.8014,-106.5436,39.47,39,42,4.16,scattered clouds
414,lianran,CN,24.9227,102.485,61.34,41,7,3.51,clear sky
415,samarai,PG,-10.6167,150.6667,82.36,78,77,9.37,broken clouds
416,sitka,US,57.0531,-135.33,35.49,87,100,0.0,light snow
417,svetlaya,RU,46.5389,138.3297,27.84,77,97,8.3,overcast clouds
418,nuevo progreso,MX,23.1667,-97.95,85.89,49,2,5.01,clear sky
419,taltal,CL,-25.4,-70.4833,70.45,68,14,6.31,few clouds
420,griffith,US,41.5284,-87.4237,32.0,60,0,9.22,snow
421,farafangana,MG,-22.8167,47.8333,77.18,86,57,7.27,moderate rain
422,arvika,SE,59.6553,12.5852,30.81,87,0,2.1,clear sky
423,yantal,RU,56.8471,105.2542,-9.83,100,98,2.1,overcast clouds
424,baker city,US,44.7749,-117.8344,38.64,62,100,0.0,overcast clouds
425,yunyang,CN,33.4474,112.7142,65.61,61,96,1.83,overcast clouds
426,dourados,BR,-22.2211,-54.8056,85.68,50,97,5.19,moderate rain
427,pijijiapan,MX,15.7011,-93.23,92.34,39,28,10.18,scattered clouds
428,van,TR,38.4924,43.3831,29.55,100,75,14.97,broken clouds
429,sobolevo,RU,54.4299,31.8996,18.25,89,52,7.0,broken clouds
430,takoradi,GH,4.8845,-1.7554,83.34,75,74,11.21,broken clouds
431,shache,CN,38.4167,77.2406,59.72,20,93,3.89,overcast clouds
432,tigre,AR,-34.426,-58.5796,74.26,49,20,13.8,few clouds
433,acapulco,MX,16.8634,-99.8901,84.65,50,42,9.98,scattered clouds
434,lamesa,US,32.7376,-101.951,31.51,45,100,14.76,overcast clouds
435,dwarka,IN,22.2394,68.9678,78.82,61,0,10.87,clear sky
436,galesong,ID,-5.3166,119.3661,77.02,84,93,4.36,overcast clouds
437,santa fe,AR,-31.6333,-60.7,80.01,46,0,5.01,clear sky
438,virginia beach,US,36.8529,-75.978,61.03,71,40,8.05,scattered clouds
439,nha trang,VN,12.25,109.1833,78.8,92,95,7.72,overcast clouds
440,makakilo city,US,21.3469,-158.0858,76.28,74,0,9.22,clear sky
441,bonthe,SL,7.5264,-12.505,82.35,67,65,12.44,broken clouds
442,zyryanka,RU,65.75,150.85,-3.95,93,100,8.55,overcast clouds
443,gillette,US,44.2911,-105.5022,20.03,65,0,13.8,clear sky
444,anchorage,US,61.2181,-149.9003,35.28,91,100,5.75,light rain
445,dharmadam,IN,11.7833,75.4333,77.59,86,0,4.9,clear sky
446,whitehorse,CA,60.7161,-135.0538,29.17,80,100,3.44,overcast clouds
447,parauna,BR,-16.9478,-50.4486,85.39,52,10,1.5,clear sky
448,puerto escondido,MX,15.85,-97.0667,86.74,50,28,9.15,scattered clouds
449,santa clara,CU,22.4,-79.9667,92.62,30,0,9.48,clear sky
450,grand-santi,GF,4.25,-54.3833,88.7,51,79,2.55,broken clouds
451,mananjary,MG,-21.2167,48.3333,75.96,90,100,3.89,moderate rain
452,doha,QA,25.2867,51.5333,82.71,59,74,8.05,broken clouds
453,japura,ID,-0.3167,102.35,74.37,98,98,0.83,overcast clouds
454,omachi,JP,36.5,137.8667,35.74,84,20,5.68,few clouds
455,jega,NG,12.2175,4.3792,94.06,11,78,7.81,broken clouds
456,ugoofaaru,MV,5.6667,73.0,83.16,68,4,4.76,clear sky
457,lorengau,PG,-2.0226,147.2712,80.67,77,99,4.23,overcast clouds
458,vilyuysk,RU,63.7553,121.6247,-17.54,100,92,2.8,overcast clouds
459,san pedro,PH,14.35,121.0167,81.36,83,75,3.44,broken clouds
460,korop,UA,51.5664,32.9586,19.33,91,11,1.28,few clouds
461,ovsyanka,RU,55.9575,92.5519,-3.78,100,100,2.04,overcast clouds
462,igarka,RU,67.4667,86.5833,-21.06,100,99,4.99,overcast clouds
463,steinbach,DE,50.1667,8.5667,51.03,31,0,9.22,clear sky
464,cuamba,MZ,-14.8031,36.5372,68.63,98,100,10.63,light rain
465,burnie,AU,-41.0667,145.9167,53.92,82,36,6.02,scattered clouds
466,ishigaki,JP,24.3448,124.1572,70.97,65,0,13.38,clear sky
467,sola,VU,-13.8833,167.55,81.48,76,100,6.73,overcast clouds
468,yakeshi,CN,49.2833,120.7333,9.64,90,100,4.59,overcast clouds
469,sao joao da barra,BR,-21.6403,-41.0511,89.69,74,0,15.95,clear sky
470,jinka,ET,5.65,36.65,73.22,45,89,1.74,light rain
471,rio grande,BR,-32.035,-52.0986,77.11,51,99,18.19,overcast clouds
472,metu,ET,8.3,35.5833,66.52,58,94,4.09,light rain
473,zhoucheng,CN,35.9122,116.3117,53.04,64,77,5.82,broken clouds
474,austin,US,30.2672,-97.7431,41.86,71,100,19.57,overcast clouds
475,sandakan,MY,5.8402,118.1179,78.48,94,40,2.3,scattered clouds
476,vetluga,RU,57.8557,45.781,9.32,93,64,5.82,broken clouds
477,sistranda,NO,63.7256,8.834,44.56,75,1,13.44,clear sky
478,bratsk,RU,56.1325,101.6142,0.09,99,100,3.44,overcast clouds
479,arcachon,FR,44.5875,-1.0519,53.92,87,0,3.44,clear sky
480,gualeguay,AR,-33.1416,-59.3097,77.29,37,0,8.95,clear sky
481,lipin bor,RU,60.2622,37.9763,26.4,96,100,6.46,overcast clouds
482,werda,BW,-25.2667,23.2833,76.93,52,66,8.28,broken clouds
483,egvekinot,RU,66.3167,-179.1667,10.87,54,0,12.03,clear sky
484,vanavara,RU,60.34,102.2797,-16.35,100,98,2.1,overcast clouds
485,erenhot,CN,43.6475,111.9767,42.8,41,100,11.61,overcast clouds
486,quang ngai,VN,15.1167,108.8,68.04,96,100,4.23,overcast clouds
487,saint-georges,GD,12.0564,-61.7485,85.68,62,40,28.77,scattered clouds
488,kharabali,RU,47.4196,47.2568,23.7,85,100,13.91,overcast clouds
489,methoni,GR,36.8197,21.7049,44.46,76,87,8.43,overcast clouds
490,san juan,AR,-31.5375,-68.5364,79.7,23,12,10.74,few clouds
491,dalbandin,PK,28.8947,64.4101,78.22,22,15,7.31,few clouds
492,ginir,ET,7.1333,40.7,62.11,41,93,0.89,overcast clouds
493,longyearbyen,SJ,78.2186,15.6401,13.84,67,0,5.75,clear sky
494,batemans bay,AU,-35.7167,150.1833,63.1,93,68,3.24,broken clouds
495,rudbar,AF,30.15,62.6,83.93,17,57,13.67,broken clouds
496,kon tum,VN,14.35,108.0,62.85,96,78,3.02,broken clouds
497,okha,RU,53.5739,142.9478,12.27,96,91,6.87,overcast clouds
498,cervia,IT,44.2657,12.3427,46.99,58,0,11.5,clear sky
499,channel-port aux basques,CA,47.5702,-59.1367,29.52,62,100,15.3,overcast clouds
500,atbasar,KZ,51.8,68.3333,9.03,90,100,17.9,overcast clouds
501,ubinskoye,RU,55.3068,79.6802,-7.96,100,35,7.38,scattered clouds
502,fort-shevchenko,KZ,44.5086,50.263,36.81,96,100,13.62,overcast clouds
503,laibin,CN,23.7,109.2667,69.31,75,33,4.05,scattered clouds
504,mgachi,RU,51.05,142.2667,21.63,96,100,4.99,light snow
505,poum,NC,-20.2333,164.0167,81.28,73,3,4.03,clear sky
506,ampanihy,MG,-24.7,44.75,74.98,82,14,15.88,few clouds
507,montbrison,FR,45.6667,4.0833,50.34,63,100,15.73,overcast clouds
508,tome,CL,-36.6167,-72.95,70.41,53,0,8.28,clear sky
509,mandiana,GN,10.6333,-8.6833,98.46,9,89,5.55,overcast clouds
510,semenivka,UA,52.1783,32.5818,25.34,81,74,5.41,broken clouds
511,leningradskiy,RU,69.3833,178.4167,1.2,72,3,3.71,clear sky
512,lincoln,US,40.8,-96.667,32.29,50,0,23.02,clear sky
513,ondjiva,AO,-17.0667,15.7333,77.14,61,75,6.31,light rain
514,hirson,FR,49.9226,4.0826,54.46,75,100,15.88,overcast clouds
515,solenzo,BF,12.1833,-4.0833,99.27,10,99,7.25,overcast clouds
516,port moresby,PG,-9.4431,147.1797,74.89,93,100,4.09,overcast clouds
517,mehamn,NO,71.0357,27.8492,33.51,73,70,15.77,broken clouds
518,guayaramerin,BO,-10.8368,-65.3614,89.65,58,40,6.91,scattered clouds
519,nauta,PE,-4.5061,-73.5757,84.58,75,100,3.15,overcast clouds
520,simao,CN,22.7886,100.9748,64.02,40,15,0.81,few clouds
521,nizhneudinsk,RU,54.9076,99.0276,7.34,97,100,2.35,overcast clouds
522,muzhi,RU,65.3667,64.6667,6.19,94,100,9.95,overcast clouds
523,pafos,CY,34.7667,32.4167,47.98,57,75,19.57,broken clouds
524,zhigansk,RU,66.7697,123.3711,-7.98,99,100,5.66,overcast clouds
525,asau,RO,46.4333,26.4,24.28,91,100,8.93,light snow
526,ilebo,CD,-4.3167,20.5833,78.37,76,99,2.55,overcast clouds
527,mezen,RU,65.8522,44.24,27.82,97,96,8.63,light snow
528,westlock,CA,54.1502,-113.8688,14.11,93,100,12.88,light snow
529,puerto carreno,CO,6.189,-67.4859,89.58,51,40,10.36,scattered clouds
530,santa marta,CO,11.2408,-74.199,88.9,62,20,8.05,few clouds
531,aranos,NA,-24.1333,19.1167,84.76,31,78,8.57,broken clouds
532,salina,US,38.8403,-97.6114,30.02,60,0,11.01,clear sky
533,litovko,RU,49.2361,135.1742,15.08,97,100,1.48,overcast clouds
534,flinders,AU,-34.5833,150.8552,64.18,90,57,7.0,light rain
535,guilin,CN,25.2819,110.2864,64.51,79,76,0.67,broken clouds
536,barra do garcas,BR,-15.89,-52.2567,93.78,52,40,2.3,scattered clouds
537,hay river,CA,60.8156,-115.7999,4.98,56,75,9.22,broken clouds
538,paris,FR,48.8534,2.3488,51.58,87,75,17.27,broken clouds
539,yarada,IN,17.65,83.2667,77.32,83,20,2.3,mist
540,kjollefjord,NO,70.9457,27.3465,35.65,72,93,15.88,overcast clouds
541,esna,EG,25.2934,32.554,62.62,27,49,16.67,scattered clouds
542,lavrentiya,RU,65.5833,-171.0,6.71,68,0,9.1,clear sky
543,abu samrah,SY,35.3029,37.1841,40.53,81,55,21.05,broken clouds
544,abdulino,RU,53.7,53.6667,8.74,95,95,6.8,overcast clouds
545,saint pete beach,US,27.7253,-82.7412,87.26,71,75,19.57,broken clouds
546,bilma,NE,18.6853,12.9164,78.8,20,73,7.09,broken clouds
547,kichera,RU,55.9375,110.0997,-1.37,86,86,6.93,overcast clouds
548,ozinki,RU,51.1786,49.6769,15.19,96,98,11.92,overcast clouds
549,chimoio,MZ,-19.1164,33.4833,73.26,83,75,11.99,broken clouds
550,marsa matruh,EG,31.3525,27.2453,52.0,66,75,12.66,broken clouds
551,zhangye,CN,38.9342,100.4517,44.92,35,1,7.58,clear sky
552,touros,BR,-5.1989,-35.4608,86.23,57,80,14.74,broken clouds
553,wagar,SD,16.1525,36.2032,78.06,52,82,21.21,broken clouds
554,constitucion,CL,-35.3333,-72.4167,69.31,55,1,6.04,clear sky
555,korem,ET,12.5058,39.5228,59.68,51,69,6.85,broken clouds
556,mogadishu,SO,2.0371,45.3438,78.94,78,69,17.98,broken clouds
557,turayf,SA,31.6725,38.6637,44.85,70,40,20.71,scattered clouds
558,emba,KZ,48.8264,58.1442,11.23,93,76,9.42,broken clouds
559,mersin,TR,36.862,34.6509,43.74,51,92,5.77,overcast clouds
560,ostersund,SE,63.1792,14.6357,37.85,56,0,9.22,clear sky
561,timizart,DZ,36.8,4.2667,54.09,81,100,2.28,overcast clouds
562,russkaya polyana,UA,49.417,31.9201,21.94,79,97,12.59,overcast clouds
563,ofunato,JP,39.0717,141.7167,41.86,85,57,6.82,broken clouds
564,saint-augustin,CA,51.226,-58.6502,20.1,67,28,15.52,scattered clouds
565,nurota,UZ,40.5614,65.6886,55.65,92,100,4.36,light rain
566,conceicao da barra,BR,-18.5933,-39.7322,84.94,62,96,8.55,overcast clouds
567,quatre cocos,MU,-20.2078,57.7625,78.1,84,34,13.11,scattered clouds
568,saint-francois,FR,46.4154,3.9054,51.42,65,100,18.41,overcast clouds
569,meulaboh,ID,4.1363,96.1285,77.76,88,77,4.41,broken clouds
570,fomboni,KM,-12.28,43.7425,83.5,74,100,14.88,overcast clouds
571,lima,PE,-12.0432,-77.0282,77.4,78,80,8.05,broken clouds
572,imbituba,BR,-28.24,-48.6703,77.41,88,59,14.72,broken clouds
573,jagodina,RS,43.9814,21.2622,30.13,57,62,4.0,broken clouds
574,gornyy,RU,55.1153,83.9059,-15.23,100,52,5.41,broken clouds
575,coihaique,CL,-45.5752,-72.0662,67.95,56,0,4.61,clear sky
576,andenes,NO,69.3143,16.1194,40.98,93,100,17.27,overcast clouds
577,winton,US,37.3894,-120.6133,57.74,41,0,4.61,clear sky
578,pasni,PK,25.2631,63.471,76.06,73,39,7.49,scattered clouds
579,berlevag,NO,70.8578,29.0864,33.6,72,83,19.35,broken clouds
580,kenai,US,60.5544,-151.2583,34.03,97,100,4.61,light snow
581,linguere,SN,15.3953,-15.1193,102.42,25,0,4.61,clear sky
582,omboue,GA,-1.5746,9.2618,79.72,88,100,6.04,light rain
583,katiola,CI,8.1333,-5.1,95.63,23,68,1.83,broken clouds
584,fecamp,FR,49.7579,0.3746,54.48,82,99,17.43,overcast clouds
585,mirnyy,RU,62.5353,113.9611,-10.77,76,88,4.0,overcast clouds
586,yumen,CN,40.2833,97.2,45.46,29,28,4.09,scattered clouds
587,pochutla,MX,15.7432,-96.4661,88.83,38,14,9.22,few clouds
588,aragats,AM,40.4889,44.3528,31.57,95,99,3.27,snow
589,iquique,CL,-20.2208,-70.1431,73.44,76,27,6.93,scattered clouds
590,qui nhon,VN,13.7667,109.2333,69.85,94,94,7.43,overcast clouds
591,hirado,JP,33.3597,129.5531,58.39,84,56,6.78,broken clouds
592,san lawrenz,MT,36.0553,14.204,54.86,68,47,4.9,scattered clouds
593,kurchum,KZ,48.5722,83.6542,13.87,95,100,2.26,overcast clouds
594,radhanpur,IN,23.8333,71.6,80.42,24,0,9.22,clear sky
595,mahanoro,MG,-19.9,48.8,76.05,88,56,2.28,light rain
596,srednekolymsk,RU,67.45,153.6833,-12.96,100,99,3.49,overcast clouds
597,voznesenye,RU,61.0106,35.4781,30.87,96,100,8.93,overcast clouds
598,nizhniy baskunchak,RU,48.2198,46.8311,21.94,88,100,14.99,overcast clouds
599,vinzili,RU,56.9594,65.7708,0.55,100,89,3.2,overcast clouds
600,shelomi,IL,33.0747,35.1461,50.36,56,99,22.01,overcast clouds
601,beckley,US,37.7782,-81.1882,61.66,59,2,1.01,clear sky
602,kuzovatovo,RU,53.5468,47.6866,6.57,98,100,7.05,overcast clouds
603,bara,NG,10.3744,10.7288,88.36,16,92,8.37,overcast clouds
604,uenohara,JP,35.6167,139.1167,50.45,63,42,4.41,scattered clouds
605,erzin,TR,36.9559,36.2,38.57,63,73,2.73,light rain
606,nara,JP,34.6851,135.8049,51.69,63,37,2.55,scattered clouds
607,lanzhou,CN,36.0564,103.7922,52.25,30,100,1.79,overcast clouds
608,margate,GB,51.3813,1.3862,51.31,83,100,5.99,overcast clouds
609,feijo,BR,-8.1642,-70.3536,83.07,82,82,2.39,broken clouds
610,lucapa,AO,-8.4192,20.7447,74.34,76,89,3.58,overcast clouds
611,yanji,CN,42.9075,129.5078,30.63,48,0,5.95,clear sky
612,pangody,RU,65.85,74.4859,-8.88,100,66,9.22,broken clouds
613,daloa,CI,6.8774,-6.4502,93.18,29,74,3.76,broken clouds
614,at-bashi,KG,41.1702,75.8106,32.32,77,99,2.62,overcast clouds
615,petropavlovsk-kamchatskiy,RU,53.0452,158.6483,27.19,100,100,4.47,light shower snow
616,yenagoa,NG,4.9247,6.2642,81.41,79,91,9.84,moderate rain
617,mahon,ES,39.8885,4.2658,57.76,88,40,6.91,scattered clouds
618,formosa do rio preto,BR,-11.0483,-45.1931,84.72,62,95,1.63,overcast clouds
619,kayanza,BI,-3.0667,29.6667,61.09,86,95,1.16,overcast clouds
620,virbalis,LT,54.6267,22.8169,30.22,45,90,4.72,overcast clouds
621,havelock,US,34.8791,-76.9013,57.97,85,100,5.75,overcast clouds
622,bagdarin,RU,54.4333,113.6,-0.58,93,100,3.83,overcast clouds
623,qadirpur ran,PK,30.2924,71.6712,75.09,36,1,6.04,clear sky
624,smithville,US,39.3869,-94.5811,32.07,50,75,10.36,broken clouds
625,shushenskoye,RU,53.325,91.9356,9.07,95,100,4.74,light snow
626,birao,CF,10.2849,22.7882,84.85,15,92,5.59,overcast clouds
627,iberia,US,29.9502,-91.7507,67.98,77,100,8.05,overcast clouds
628,whitianga,NZ,-36.8333,175.7,60.91,72,44,0.25,scattered clouds
629,ekhabi,RU,53.5102,142.9671,12.09,97,90,6.69,overcast clouds
630,kralendijk,BQ,12.15,-68.2667,80.58,78,100,21.85,overcast clouds
631,gat,IL,31.61,34.7642,52.48,100,82,16.26,broken clouds
632,bontang,ID,0.1333,117.5,78.44,85,71,2.51,broken clouds
633,aiken,US,33.5835,-81.5998,58.57,83,100,6.91,overcast clouds
634,pacific grove,US,36.6177,-121.9166,62.38,50,0,3.44,clear sky
635,emmett,US,43.8735,-116.4993,43.39,34,95,3.49,overcast clouds
636,mackay,AU,-21.15,149.2,76.98,88,75,13.8,shower rain
637,chiredzi,ZW,-21.05,31.6667,76.89,45,37,3.15,scattered clouds
638,davenda,RU,53.5556,119.317,4.26,96,74,3.91,broken clouds
639,cassilandia,BR,-19.1133,-51.7342,91.11,40,76,6.22,broken clouds
640,port pirie,AU,-33.1833,138.0167,57.29,35,6,6.91,clear sky
641,petropavl,KZ,54.8753,69.1628,-0.09,94,100,10.31,overcast clouds
642,zabaykalsk,RU,49.6333,117.3167,20.19,60,100,13.15,light snow
643,bonavista,CA,48.6499,-53.1147,33.06,61,42,18.25,scattered clouds
644,visnes,NO,59.3556,5.2242,50.38,29,0,25.32,clear sky
645,belawan,ID,3.7755,98.6832,79.09,92,48,5.39,scattered clouds
646,portree,GB,57.4129,-6.1942,47.52,87,100,18.05,light rain
647,urumqi,CN,43.801,87.6005,40.15,65,0,4.47,clear sky
648,porbandar,IN,21.6422,69.6093,81.03,44,0,10.42,clear sky
649,ust-nera,RU,64.5667,143.2,-9.58,99,88,4.5,overcast clouds
650,sikonge,TZ,-5.6333,32.7667,70.59,83,60,3.91,broken clouds
651,cap-chat,CA,49.1001,-66.6821,17.6,38,90,0.0,overcast clouds
652,otradnoye,RU,59.7775,30.8181,35.04,96,100,5.73,overcast clouds
653,miraflores,MX,19.2167,-98.8083,75.02,14,2,6.4,clear sky
654,claveria,PH,18.6074,121.0832,75.67,93,69,13.56,broken clouds
655,oussouye,SN,12.485,-16.5469,105.98,28,1,12.17,clear sky
656,moerai,PF,-22.4333,-151.3333,80.76,73,82,8.39,broken clouds
657,clive,US,41.603,-93.7241,27.32,47,20,27.63,few clouds
658,ramgarh,IN,23.6333,85.5167,77.05,32,0,7.23,clear sky
659,sitio novo do tocantins,BR,-5.5183,-47.4611,82.33,89,75,8.05,broken clouds
660,blagoveshchenka,RU,52.8333,79.8667,3.52,93,98,12.48,overcast clouds
661,faya,SA,18.3851,42.4509,64.51,61,10,2.86,clear sky
662,ruidoso,US,33.3317,-105.673,28.56,73,100,4.61,overcast clouds
663,palmer,US,42.1584,-72.3287,52.92,45,100,6.91,overcast clouds
664,hailey,US,43.5196,-114.3153,32.9,53,0,4.0,clear sky
665,kalmunai,LK,7.4167,81.8167,77.81,85,97,5.77,overcast clouds
666,churapcha,RU,62.0025,132.4325,-18.81,100,99,1.7,overcast clouds
667,sisimiut,GL,66.9395,-53.6735,-0.67,92,35,6.62,scattered clouds
668,eyl,SO,7.9803,49.8164,77.29,69,99,13.53,overcast clouds
669,cayenne,GF,4.9333,-52.3333,86.04,59,0,13.8,clear sky
670,bandar-e anzali,IR,37.4727,49.4622,51.91,91,95,7.09,overcast clouds
671,tabou,CI,4.423,-7.3528,81.25,83,99,8.93,overcast clouds
672,san quintin,MX,30.4833,-115.95,62.76,37,51,6.11,broken clouds
673,minot,US,48.2325,-101.2963,-1.98,65,0,17.27,clear sky
674,guangyuan,CN,32.442,105.823,68.27,69,100,3.49,overcast clouds
675,khani,GE,41.9563,42.9566,27.97,98,100,5.06,snow
676,bundaberg,AU,-24.85,152.35,71.89,96,100,9.22,overcast clouds
677,nova olimpia,BR,-14.7972,-57.2881,85.35,72,61,3.53,broken clouds
678,come,BJ,6.4076,1.882,84.65,70,71,12.66,broken clouds
679,sayville,US,40.7359,-73.0821,54.28,55,20,9.22,few clouds
680,grafton,US,42.207,-71.6856,54.25,47,77,3.0,broken clouds
681,necochea,AR,-38.5473,-58.7368,64.08,55,82,19.64,broken clouds
682,vrangel,RU,42.7297,133.0839,33.1,69,0,8.88,clear sky
683,mersing,MY,2.4312,103.8405,78.71,83,96,6.91,overcast clouds
684,boa vista,BR,2.8197,-60.6733,89.58,48,40,12.66,scattered clouds
685,itoman,JP,26.1247,127.6694,64.42,77,24,5.75,few clouds
686,strelka,RU,58.0728,93.0344,-11.11,100,97,2.57,overcast clouds
687,bilibino,RU,68.0546,166.4372,-4.31,69,0,3.71,clear sky
688,lavras,BR,-21.2453,-44.9997,81.63,50,4,3.71,clear sky
689,olinda,BR,-8.0089,-34.8553,85.73,62,40,9.22,scattered clouds
690,tiarei,PF,-17.5333,-149.3333,80.62,72,37,10.27,scattered clouds
691,tongren,CN,27.7172,109.1853,68.11,82,100,3.24,overcast clouds
692,bairiki,KI,1.3292,172.9752,80.6,83,40,6.91,scattered clouds
693,tari,NG,12.4086,4.4914,93.58,12,94,7.92,overcast clouds
694,koumac,NC,-20.5667,164.2833,79.41,81,41,4.83,scattered clouds
695,macheng,CN,31.1783,115.0319,66.22,66,0,4.74,clear sky
